,text,label
18531,مرسي عليك خويا الله يحفظك على هذا الكلام,2
18532,اش كيظرب هدك لي مور الكاميرة زعما قاليه ظرب وانا كنصور زعمار رآه نيظا😂😂😂😂😂😂😂😂😂,1
18533,من أراد السلم عليه أن يستعد للحرب ....وأعدوا لهم ما استطعتم من قوة....رب احفظ الجزائر وشعبها وجيشها,1
18534,قناة الهداف من صنع حكم الدشرة العنصري الظالم..,0
18535,بلادهم مايعرفوهاش ويحوس بلاد الناس والله عجب,1
18536,عيتونا غير الكذاب لخوه يمال علاش جاي تهدر,0
18537,مفهمتش وش هذي العقلية ميوروش وجوهم يتبعو في بعضاهم راكي في قناة تلفزيونية محترمة علاش العقلية تاع تومونجيري,0
18538,هههه كي شغل انت حاجة كبيرة شئت ام ابيت الرقاصة لي تهدر عليها جزء من المجتمع والنقش لي موش عاجبك نص الدزاير تبعبص فيه ولاعبينها خاطيكم ايا بركاك من التنوفيق برك على اساس مجتمع شريف محافظ البير ونعرفو غطاه و نزيدك حاجة انت ماكش اشرف ولا خير منها ممكن زايدها فالتفاهة,0
18539,Allah ybarek chabe fi hada al3omer 9alboho mo3ala9 bi allah wa alakhira,2
18540,تحيا الجزائر وتحيا الجيش الوطني الشعبي كنترا زواف ولاد فرنسا والله يرحم الشهداء,0
18541,راك تساهم بنسبة كبيرة في تشجيع السياحة الجزائرية،جزاك الله خيرا والله يوفقك🤲🤲❤🥰🥰,2
18542,اصحاب الشاحنات معتدين وظالمين وحسبنا الله ونعم الوكيل كذالك اصحاب السيارات متهورين ويسقون بسرعه كالمهابيل وحسبنا الله ونعم الوكيل,0
18543,شحال نحب زهير البهاوي لي يحبو يدير جام,2
18544,والغريب أن هناك من يرغب في العبودية ويدفع أموالا للانخراط تحت صفوف الجنرتلات فقط للحصول على أجرة مغموسة بالذل بينما قد يدفع حياتو ولا ينال الا الندم.,0
18545,سمط تلحق 💪❤,2
18546,sahbe les vedio ta3ek heyline kemel rake mleh nchalahe tweli 1 milon,2
18547,حبيت نبلغ رسالة مهمة انا هيوايتي نقرا التعليقات وكل ما نقرا ونزيد نهبط يخرجولي الطلابة والمتسولين ،،ياك احنا لازم ندعموكم،الي يقرا قرءان اجرو عند ربي ولي حاب يفتح مشروع يتوكل على ربي محتم عليكم الطلبة سبحان الله,1
18548,روحي ياقناة دعارة أن شاء الله ربي يخزيكم,0
18549,المفروض منع الإبحار في الظروف المناخية السيىة مع تكثيف المراقبة البحرية والجوية و وضع فرقة نجدة في خدمة البحارة مكونة من قوارب صالحة للملاحة في الظروف القاسية و حوامات.,1
18550,تخلالالالالالالالالالالالالالالالالالاط واش يدير هههههههههههههههههههه,2
18551,الله يبارك حصة في القمة و الصحافي👏👏👏👏يعطيه الصحة,2
18552,الف تحية و الله حصة في قمة الروعة كل يوم تعطينا درس 👏👏👏برافو برافو,2
18553,هههههههههه كبير وجايح ههههه,2
18554,خالد نزار المجرم،جاي دافع عليه،ويلو من ربه من قطع اعناق الجزائريين.,0
18555,",_, hh zaher ta3 ch3ar",0
18556,إن شاء الله بنتي😊,2
18557,نسيت بلي وليت شواف وعلاش ماقلتناش بلي ماكرون كانت جاياتو كورونا يا بوقوقو,0
18558,تعرف على الشارف شنقريحة: جينيرال قاعد في منصب لا يستحقه و سيذهب مباشرة من الكرسي إلى القبر تالمو يموت على السلطة. جينيرال وغد خلف وغد مثله و قد ترقى إلى رتب عالية و حصل على العديد من الأوسمة بدون سبب. انجازاته و مؤهلاته لا تذكر و مع ذلك قنوات الشيتة تضخم و تعظم من شأنه. و في الأخير نقولكم كي نتوما كي شين الريحة تاعكم تفووووو.,0
18559,علابالها متلقاش شيتى كيما شيى تعكم في اي بلاد في هذه المجرة .تبكي و خنونتها تسيل,0
18560,يعطيك الصحة أخ فارس علي الوصفة تاع قلب اللوز ناجحة بزاف ربي يوفقك,2
18561,اللهم ارحمه و اغفر له و اسكنه فسيح جناتك بصحبة الابرار أمين يا رب العالمين,1
18562,انت تستاهل وزير السياحة في دولة جديدة.,2
18563,خويا جمال انا نكره المرتفعات و حاب نجربها . قولي ادا فيها وحدة سوكور في الكرطابل لي لبستيه,1
18564,واش حوالك مع الكورونا في الروس,1
18565,Harikasınız. ❤,2
18566,اذا لم تكن الأسئلة لم توزع بعد فلماذا الإقصاء فنحن مسلمين ورحمة من سيماتنا فلماذا هذه العصبية فهذا عام من التحضير وأزمة كورونا فرأفو بهاتين طالبتين .,2
18567,أجمل أغنية ربي يرحم الشاب حسني صاحب الحنجرة الذهبية وموك صايب جابها روعة تاني,2
18568,ان شاء الله يلقاوه ويرجع لميمتو  لكن عندي ملاحظة لكل القنوات الوطنيه علاه ما يديروش الترجمة من لقبايليه للعربيه كيما انا كلمه ما فهمتها حاشا العنوان والهدره لي بالعربيه,0
18569,انا والله مافهمت الشعب هادا مبوقل ولا مهبول ولا مسطول  المراة لي تضرب وتغير على راجلها يقولوا عليها مترجلة ماشي مربية وخامجة  الي تهدر معا راجلها ويضحك يقولوا عليه ديوث الي ماتدير والو وتسكت يقولوا عليها بنت فاميليا بصح راجلها مايستهلهاش بلعو هاداك الفم و ماتدخلوش روحكم في امور الناس  مربية ماشي مربية ماتدخلوش روحكم والله تحير في الشعب المسطول هادا يحكم على الناس وهو ماشافش العجب لي راهو دايرو,0
18570,لا حول و لا قوة الا بالله العلي العضيم هاذي متحشمش وقيل مكاش الي يحكم فيها مادارت اعتبار الحتي واحد من عائلتها هاذي راجل او خلاص,2
18571,الضرب بيدى من حديد حتى الراية التي يحملونها هي الفرشيطة راية المخنثين و الشواذ,0
18572,من أسباب كفاية الهموم ومغفرة الذنوب وتفريج الكرب گثرة الصلاة والسلام على رسول الله اللهم صل على محمد وعلى ٱل محمد كما صليت على ٱل إبراهيم وبارك على محمد وعلى ٱل محمد كما باركت على ٱل إبراهيم في العالمين إنك حميد مجيد.,2
18573,ان شاء الله يكون الفوز من نصيبنا 👏👏😍😍 امين يارب 👍👍👍,2
18574,و اخيرااأاااااا رفعوا عنك الحصار و تركوا الأغنية تصل إلى 100 مليون بسرعة اقل من السلحفاة 😠😠😠😠😠😠😠😠😠,0
18575,كفيت و وفيت,2
18576,انا كلما ندير التاست نلقاها بين 800 و900 كيلو بايت فالثانية,1
18577,والله دمعة عيني الحمد لله الحمد لله رجع بابنا,2
18578,هم اجورهم طلعوها وظمنوها مليح: 120 90 80 60 50 40 30 20 15 مليون  والعمال البسطاء اقوللهم كاين ازمة وما نفدروش نزيدولكم لان هذا يكلف الخزينة أموال كبيرة ! والعجيب نجد عمال منذ 1997   يخدموا 12 ساعة و 8 ساعات باجر يساوي 5400 دج الى يومنا هذا  هذا لا يحدث الا في الجزائر !,0
18579,شحال جاتك السومة تعيش قولي,1
18580,نعم هناك ثقة في لقاح الروس لكن لقاح اروبا قاتل ولا ثقة بهم على الجزائر ان تعمل لمهاجريها ان يتم تلقيحهموباللقاح الروسي,1
18581,جامي الفقر كان عيب انا كبرت فقير بصح عجشت طفوله مليحه وكبرت راجل و تعلمت منخافش و نكون راجل و علاش نحوسهم يشوفوني كيش عشت قدري وراضي بيه,0
18582,انت تنتقد الكتاب لأنه يخالف دينك فقط أو الأديان بشكل عام ولا تنسى أن دينك بالأصل يخالف العلم... انا لم أقرأ الكتاب ولكن من خلال الاقتباسات التي ذكرتها من الكتاب تبين لي أن الكاتب ينطق بالحقيقه المُره التي هي أفضل من الخرافات المريحة وان كانت الحقيقة مؤلمة جدا,0
