Unnamed: 0,text,label
30692,غضت بزف معرفتش هدر ناس قلب قسة رحي حمل عند قلب حدد لوك وحد وخر رهي قتل روح رلي يكون يري قدر نعو لوك عند ولل مانبخل عليها,0
30693,برك الل بدع,2
30694,ربي رحم ورب غفرل ورب صبر امه,2
30695,الك الك شوذ يمي 6 كلب بني صهي الم تكف فضح طبع زدت فضح ملك شاذ عار خزي لطف لطف بين رب,0
30696,جرب جبن حلب كند مصلحليش,1
30697,كوستوم زيل رمش جمي صرت قنة زيڨو راطيوش مايلحقش علم قود يبع خدم,0
30698,اين بعد كبر خطر عدو جزر خلف الل يجب خير,0
30699,دكتور مكن عمل ڤيديو شرح اهة اشع قما اشع مثل شكر,1
30700,تير خلص كلم كذب كذب,0
30701,يرث,1
30702,ساذ علش سؤل سكو رني حير فوت باك عام فات كنظام جبت عدل ربطاعش تسع دخل درس علا بصح بعد بلك عام عود حرة هاد عام ديت عدل قل عام نقط كمل طرز تسع سؤل ضرك انش بغي نول درس عبا سجل بغي سجل خصص خدخر بصح ببك قدم يند عدل تعه اعل نجم ندر بيه خصص احس شاندير سحب شهد درس علا نقر عود سجل الا واه ندر هكا سجل قدم طلب حول بدل خصص جدد الا واه,1
30703,lanonim,2
30704,اين حلق,1
30705,سبب كورو ضغط رهم دير كره فالقراية موليتش هتم,0
30706,يعط صحة عفي ام ولد سيت اليوم جات هيل وصف نجح ١٠٠ سهل برك الل,2
30707,ان لله وان اليه رجع الل رحم غفر ويس فسح جنت ويل اهل صبر سلو,2
30708,ربي فرج ربي سهل لمر ولل حكي تبك صح,2
30709,سكت ديك شير حشي,0
30710,hadi ihana les hommes algérien,0
30711,سمو جزائسط صهي عرب,0
30712,ولل ارض ملح غرب خرج لست سو خءن,0
30713,دعل نجب باك الل حفظ,2
30714,ساذ جرد راي لمذ تغل فكر عصب صلح دمو ردو عذب شعب فتح ركز برد فقط شعب ولي تغل ركز برد صلح حرك,1
30715,عقبال لين رب علم,2
30716,top top,2
30717,ربط ديسكورد بيي لله حفظ جمع,1
30718,حمدلل خرج روح خرج سلم,2
30719,صوت صوت امل,2
30720,يرب كبل فرح فرح عود لاك فرح دار,2
30721,بحب موك صيد,2
30722,ربي حفظ ساذ قمة ربي يجز ميز حسن,2
30723,تهل سلم سان واضع,2
30724,كلب بنح مكيعضش,0
30725,vraimemt top kbouya,2
30726,كثر بوق دعي شيت,0
30727,ربي حفظ يبر تحا جزر,2
30728,اهو صير هذه شحنةالضخمة قمح لين,1
30729,ربي رحم ايم زكر ديهم رحم جمع امو سلم يعط صبر لخو بقى جمع اهل,2
30730,بكل خصر صحف غلة الل ستع حسب الل نعم وكل,0
30731,bravo khoya amir,2
30732,حرر ترد ردع سطء شاء الل نجل يطلق سرق رزق وخء لمذ كلم غرم كمم رغم انه كلب عزكم الل تحب مسك وهذ وضى سعد رار نهب رشو رب وكل,0
30733,مشاءالله خير مثل حفز شبب بلد ريت حكم ركز تحد يقم شبب جزر تعد اهم دول صدر ادة ولي ريت شبب وجد ادة ولي توفر بلد فضل ان ردو بلد اخر انشاءالله وفق شبب جزر,2
30734,ناس لاح وجه وهدرتهاربي حفظظ عللم عفو تصنعتحية قدر استاذةروعععة وصصفةتحياتي غوط,2
30735,خبب قرعج طار شبهتو لجر كتك بلك,1
30736,vive la republique democratique sahraoui,1
30737,لعب بنب عشر عشر لعب حلق درتول شهر فوق عدة علم خورد,0
30738,صحف grave,0
30739,اشء الل الل عين دمعو,2
30740,درت سمد رقق توسط,1
30741,كله كلب بغل حمر قيد غير صلح الل ربح شاء الل,0
30742,كون جيت رني هبل ربي صبر,2
30743,هدا حرك زوف يهد حرك زوف,0
30744,دعو كمل شيماء ان شاء الل تكون تهن ولا ردس على يرب,2
30745,le meilleur créateur de contenu mchalah ya3tik sa7a,2
30746,علمو عمل بنت ولل غدرو يكم بنت يخص بزف د حنن ربي خلط بنت ك صبن ايل زير عليها زلقل يدك سيو قعدو وسط وسط ولل بعد ولد حرم علا بنا اووليدات,0
30747,غدي رجعو شعب كمل هبل بهد قرص هلس الل يهد,0
30748,عجب حاط خوك صغر واد كنس,2
30749,ولل وجه صحح,0
30750,طلب طبق حكم عدم هؤلاء خون وبد رحم,0
30751,حمدلل يخو برا الل,2
30752,الل رحمو يعط صبر,2
30753,quel etat de merde,0
30754,that dude kylie dont pass the damn ball id hate to play with him,0
30755,نتم شعب تغط فشل عذر فرغ حرك ات وسف ترم زبل ارخ صحف عار,0
30756,دكر نفع ؤمن,2
30757,lah ybarek wlid homty,2
30758,3robiya,1
30759,1620 علم جرب ومعطاونيش طب ندر,1
30760,بوه,0
30761,كشف ادة ودء 8 سنو كون وعد بإذ الل,2
30762,طبء جزر ثني تعب مسا رب يحس عون,2
30763,صحف بدو وجه خوف رعب وكأ شخص وضع سيف عنق,1
30764,عله هدر بلغ عمر,0
30765,ولل منت شهد يدو كثر فضي صعد سطح قمر ريخ أكد نهم صعد فعل غرب نجد مثل يدو صور وضح دلة رغم هوس بشر خصص أمر ثير كهذ اظن ذهب همة صحراء جزر يجر الي تسح قلل عاد إثر قصص خيل بشر,0
30766,هدر ال ا ماتقولش قاع حرف عين وبء طاح الي,1
30767,عيش جيش جزر بطل وتح أهل جزر يمن حقد أكل ترب جيش جزر اول,2
30768,ديت باك 1312 ادب لسف دول انجليزية ونا حرر كشف نقط ماقدرتش خرجو سيت,1
30769,سجل ربح,1
30770,ههه زبط زبط,2
30771,يالطيييف موسيقى صرع صحف صوت ردء,0
30772,نصح قيم فدت منك ازل فيد منك بور,2
30773,ملأ تهل جاج,1
30774,اصبح عند ادم شهد فيديوهاتك وماتتضمن علم جيد شكر جهد دكتور تبع غرب,2
30775,كذب رآة عند ثمن سنة وبن سبع عشر سنة قتش جبت,0
30776,قلو دول دعم ههه دعم مين اتم علي روح,0
30777,خرج فزة سمط سوڨالنسا,0
30778,الل رحم رجل,2
30779,ya khouya ana nhabek fi allah tahdar saraha wa al hak rabi ihafdak thanmirth s thmazighth,2
30780,لهم رحم وتا اشف رضى,1
30781,هلا سير طوبير حلب خبز فرغ شغل شعب تضر نكم عمل سكن تكو ووو,1
30782,جزر غضب,0
30783,برك الل دكتور حبب,2
30784,yaw manachhh 9ablinak,0
30785,لله اله رجع ربي يرحمواويجعل اهل جنة ورب رزق صبر,2
30786,شهدشاهد اهل,1
30787,شاء الل شاء الل برك رحم,2
30788,خدم زومتو نقش سرق,0
30789,ولل ان سعد حقق يطع الل بر ولد هده طفل حقق,1
30790,ربي رحمو ورب علو قبرو ورب عطل صبر شاء الل,2
30791,jai failli chialer mais je te remercie infiniment pour ce montage vidéo,2
30792,يخي كلب ؤدب كلب لمن ترب خير نهم فلل نظم غيض حام يحس كلم جمل لغة عرب,0
30793,تحياالجزاءرحبمنحبوكرهمنكره,2
30794,thanks,2
30795,ربي رحم رحم خيت,2
30796,هبط علي قمر سمع قرر سوف دلل قطع,1
30797,زين قنة نهق,0
30798,ربي فقو شاء الل سقم بلد,2
30799,شا شوفو تخب وال كنا عرف زبل امت نخب ايا حمل مسؤوليتك,0
30800,فضل اذة رني حبا علم وصل,1
30801,الل رحم يثب سؤل,1
30802,زهر نمت ربي حفظ شاء الل,2
30803,شكر ساذ نضل منى كلم كوكب وتو حمل وجد حية,2
30804,نسب ذهب درس جمع لأل مرة سبع يوم بحث قنت ست شهر صدف انك نزل قطع درس ساق صمم,1
30805,حق يزم,2
30806,allah yfarj aalihoum,2
30807,شنقريح بول كذب,0
30808,صلو رسل الل,1
30809,ولل حمدووووولله عيش خير نهم دزو,2
30810,ya3tik saha zaza madit image chaba bzf chaba mrc bcp o wlh tirée le chapeau,2
30811,شاء الل سنو نقش امر ديزاد زيتو علقو اليوم,0
30812,هلل دير حلة دلل ستى وصل ليه,0
30813,زكل ياو ركا راح ادو لحم,0
30814,همكم صلح كلب طحح رخس يدر ايف اذت يد جهة عين دوم حال وحل,0
30815,سلم شكر علا حفز,2
30816,الل حفظ اشخ شمس دين يطل ربي عمر تزد عمنى دين قيم,2
30817,الل كبر تحا جزر,1
30818,upload fi tri9 t9a3ed biya,0
30819,تحا جيش جزر,2
30820,هدا قرر جهم صعب وكا دول رهي فصل قرر وكم سعد درت نقل جمع طلب لزم خمو تان صحب عدل تحت 9وكانو تكل شهد ولل صح ضلم,1
30821,رقم هتف شرك تصل بيه,1
30822,بغض نظر عمن يصت نعم يصت بلا دستور مهد قسم علم جزر,0
30823,يرب ثبت ثنء جبة ورد ضلت بعث نفس سكن هدء نحر فرح نجح,2
30824,ساذ دفع دوس يوم رجع جمع خرج شهد طلب نقل عطو شهد طلب بصح نقل جلونيش حبش تحل سيت نهر كمل ونا جمع تنى قلل روح ترح رجع غدا فتح سيت وذر كفش يوم ريح جاي سيت ماتحلش كفش سجل نقل,1
30825,شيت الل سهل عجب دحر زوف دول عمق عين ركز حسس دول الن خبط ديك ذبح لان عملاء سجن توفيقربرابحداد حنونبورقعةووووو,0
30826,ربي رحم وسع ورب غفرل,2
30827,ياو فقو طز جئع يوج قوقو جزر ميشرفهاش تكون جزر,0
30828,شكر ساذ,2
30829,ففف ولل تعو,0
30830,فلس تدليستمويل دئم خزن عمم كبر فسد سرق جزر نطر وكوسيدار,0
30831,زال ركم كذبو ناس متحشموش وجو لذل شبب حرق,0
30832,شكر علم ندة اسس علم,2
30833,رب رحم رحم وسك جنة ردس على يرب شهداء وحم وطن,2
30834,اعط فضل هتف سعر 2000 ديم نكومونتي متربونديش ربس يعش قول,1
30835,عله ومو دول شعب رخس روحو الل يزد ورب ورب ازل لضر عطه قرع ماء جزير قرع رنس خار رنس ماء قاع شعب يبغ لذل غدى فحل طرق رنس ولل مايبقى زحد فالجزاير جرد وصل بدا كلش لدو الل الل غلب رهي مشل لدم,0
30836,hadek seyed na3rfeh ness mleh électricien,2
30837,ميحبوش كلم لحق ذيقل تاحرايميت ماشيتل لدم,0
30838,شرع جزر عرض لغر,1
30839,احب الل دكتور عام وأن بخر,2
30840,خبز يجش سكر غلس موستحيل,1
30841,drt hja chaba f hytak,2
30842,اول شهد سبح الل نسر دخل قلب تجر ومد خلت دوج,2
30843,الل يبر عرف هدر,2
30844,يكن رهي نيب عمة طفل قصر غصب لاي حرك دعى ستر قضة يرب علي,0
30845,خدمو شوا اخي كمل درا حطا شوا شوا خدم طرق عان ليح,1
30846,الل يبر رجل شدة,2
30847,عيب قطع رزق رفدو رقم سير مدو شرط تبع خوت حرم,0
30848,اشء الل منى وفق ياب,2
30849,حط لين موسيقى راد علمدار اكش,1
30850,boumediene ta3 koum kan ye9tel fel moujahidine kountou m3ah lyoum bkiw wahedkoum ya 3abide tawaghite,0
30851,لمذ صور وضح,1
30852,حسب الل نعم وكل ربي يعض اخت قلب خرج,1
30853,يعط صحة اسد كرم عطك صحة,2
30854,حقش نوم شمي ؤ حبوش خدمو بغو برد بلد شعب ؤ حكم كاع زبل,0
30855,نشر متز شكر خاص فرق ومض,2
30856,وعد اتق كذب طير عنا عيش الل وين وزر جار لبس عجر مخف كن رجل وبين وقف,0
30857,سحي ينر عين وجه رحي تبك ركي تبا ميكانيس خدم برو ههه,1
30858,انه تست,0
30859,يقل ببا درل يقل عند كتف عونو يقل دعمو عصب نقل خلو ناس خدم لعو فام عرب,0
30860,بغو شعب جزر بغو حجة نقل خزن جزر بلا ضيعو فوق حيت غرب مدايهاش الا قاع غيتو حرب فهو غيحارب نظم اشي شعب وتو حيت مغاتفرقوش الخ خوه,1
30861,يمكن تكون دور بوب صحراء رجء رجء ان مكن,1
30862,وجد لقح لهذا مرض عرف لقح لهذا يرس صنع,1
30863,شكر نصح قيم حقا كانت حدث كثر,2
30864,ربي رحم صبر شاء الل,2
30865,لهم هيء رجل خلص عبد بلد لذي أخذ بر امن,2
30866,عمي تبن دير شيح تبر لهي رضو لقر,1
